customer_id,last_order_date,total_orders,total_revenue,recency_days,R_Score,F_Score,M_Score,RFM_Score,Segment
266,2024-12-17 02:48:00,10,201147.83,14,5,4,4,13,Champions
7725,2024-10-27 07:56:00,8,201121.47999999998,65,4,3,4,11,Loyal Customers
2794,2024-10-27 20:55:00,8,201118.99,65,4,3,4,11,Loyal Customers
3724,2024-12-05 18:35:00,8,201039.8,26,5,3,4,12,Loyal Customers
2143,2024-12-03 08:25:00,11,200963.2,28,5,5,4,14,Champions
6743,2024-12-22 05:29:00,11,200957.55000000002,9,5,5,4,14,Champions
7984,2024-01-29 22:49:00,10,200869.22,337,1,4,4,9,At Risk
1865,2023-11-21 19:57:00,5,200807.03,406,1,1,4,6,Hibernating
2180,2024-09-04 14:46:00,8,200710.24000000002,118,3,3,4,10,Potential Loyalists
2673,2024-11-06 17:02:00,9,200710.15,55,4,4,4,12,Loyal Customers
7326,2024-09-14 19:58:00,7,200642.04,108,3,2,4,9,At Risk
6760,2024-07-15 00:05:00,9,200595.59,169,2,4,4,10,Potential Loyalists
4685,2024-03-28 17:20:00,10,200584.76,278,1,4,4,9,At Risk
5500,2024-05-01 02:15:00,8,200562.6,244,1,3,4,8,At Risk
6299,2024-11-26 20:45:00,7,200486.95,35,4,2,4,10,Loyal Customers
5834,2023-10-28 12:38:00,7,200472.53,430,1,2,4,7,At Risk
2891,2024-11-15 12:26:00,7,200458.85,46,4,2,4,10,Loyal Customers
385,2024-11-02 07:12:00,10,200441.95,59,4,4,4,12,Loyal Customers
6332,2024-12-21 02:40:00,6,200356.56,10,5,2,4,11,Loyal Customers
7924,2024-10-02 02:56:00,7,200300.75,90,3,2,4,9,At Risk
4534,2024-12-07 01:27:00,6,200265.8,24,5,2,4,11,Loyal Customers
861,2024-10-29 20:04:00,12,200215.46,63,4,5,4,13,Champions
1252,2024-08-27 09:56:00,10,200213.56,126,3,4,4,11,Potential Loyalists
739,2024-12-26 19:23:00,10,200152.64,5,5,4,4,13,Champions
749,2024-10-18 04:04:00,11,200144.03,74,4,5,4,13,Champions
5990,2024-04-11 03:03:00,8,200111.32,264,1,3,4,8,At Risk
3936,2024-12-16 21:34:00,10,200011.89,15,5,4,4,13,Champions
1067,2024-08-15 21:04:00,10,200010.59,138,2,4,4,10,Potential Loyalists
6377,2024-06-23 22:41:00,10,199957.6,191,2,4,4,10,Potential Loyalists
2553,2024-10-17 11:29:00,4,199941.61,75,3,1,4,8,At Risk
4179,2024-12-20 12:45:00,13,199938.99,11,5,5,4,14,Champions
3378,2024-12-18 10:40:00,8,199905.07,13,5,3,4,12,Loyal Customers
2477,2024-06-27 05:13:00,8,199903.64,187,2,3,4,9,At Risk
633,2024-11-12 17:26:00,7,199874.15,49,4,2,4,10,Loyal Customers
7251,2024-11-09 11:47:00,9,199864.62,52,4,4,4,12,Loyal Customers
7138,2024-07-22 17:31:00,10,199786.82,162,2,4,4,10,Potential Loyalists
4073,2024-12-29 15:34:00,6,199775.90000000002,2,5,2,4,11,Loyal Customers
7385,2024-08-15 07:36:00,7,199774.72,138,2,2,4,8,At Risk
2052,2024-12-15 20:42:00,12,199736.96000000002,16,5,5,4,14,Champions
1742,2024-07-19 02:25:00,6,199715.89,165,2,2,4,8,At Risk
3566,2024-10-13 00:33:00,10,199614.51,79,3,4,4,11,Potential Loyalists
7609,2024-04-03 22:46:00,5,199594.3,272,1,1,4,6,Hibernating
7894,2024-01-12 04:38:00,9,199571.09,354,1,4,4,9,At Risk
5994,2024-09-16 20:56:00,10,199550.16999999998,106,3,4,4,11,Potential Loyalists
4155,2024-11-12 12:18:00,10,199544.68,49,4,4,4,12,Loyal Customers
1191,2024-12-01 06:21:00,7,199504.45,30,5,2,4,11,Loyal Customers
7497,2024-12-31 18:22:00,9,199501.37,0,5,4,4,13,Champions
2513,2024-09-09 11:46:00,10,199500.59,113,3,4,4,11,Potential Loyalists
6118,2024-05-27 01:54:00,6,199481.49,218,2,2,4,8,At Risk
4187,2024-08-06 21:42:00,6,199474.74,147,2,2,4,8,At Risk
1009,2023-11-03 11:31:00,7,199426.26,424,1,2,4,7,At Risk
6972,2023-11-02 01:30:00,8,199421.88,425,1,3,4,8,At Risk
461,2024-11-06 05:47:00,8,199413.72999999998,55,4,3,4,11,Loyal Customers
240,2024-10-20 08:20:00,5,199311.16999999998,72,4,1,4,9,At Risk
5462,2024-10-14 18:08:00,8,199300.25,78,3,3,4,10,Potential Loyalists
1781,2024-12-01 20:45:00,7,199283.05,30,5,2,4,11,Loyal Customers
4544,2024-10-09 13:14:00,10,199215.15,83,3,4,4,11,Potential Loyalists
3843,2024-11-18 11:39:00,7,199128.01,43,4,2,4,10,Loyal Customers
5980,2024-08-14 13:13:00,7,199084.58000000002,139,2,2,4,8,At Risk
7853,2024-12-26 04:54:00,10,198937.38,5,5,4,4,13,Champions
1182,2024-11-01 03:09:00,8,198928.36000000002,60,4,3,4,11,Loyal Customers
2017,2024-12-02 07:58:00,12,198898.73,29,5,5,4,14,Champions
4567,2024-12-02 09:58:00,10,198878.34,29,5,4,4,13,Champions
6759,2024-10-24 04:46:00,7,198863.93,68,4,2,4,10,Loyal Customers
1962,2024-12-30 05:07:00,8,198849.82,1,5,3,4,12,Loyal Customers
7315,2024-06-13 21:53:00,8,198811.71,201,2,3,4,9,At Risk
1130,2024-09-26 17:31:00,7,198809.05,96,3,2,4,9,At Risk
3431,2024-07-25 07:38:00,9,198786.74,159,2,4,4,10,Potential Loyalists
5559,2024-11-05 14:07:00,8,198724.05000000002,56,4,3,4,11,Loyal Customers
930,2024-11-27 23:40:00,14,198712.88999999998,33,4,5,4,13,Champions
193,2024-12-15 14:35:00,8,198623.87,16,5,3,4,12,Loyal Customers
7235,2024-06-21 14:28:00,5,198621.64,193,2,1,4,7,At Risk
5519,2024-11-21 20:18:00,10,198609.03,40,4,4,4,12,Loyal Customers
3109,2024-11-21 16:02:00,4,198570.05000000002,40,4,1,4,9,At Risk
4266,2024-10-17 17:07:00,7,198541.76,75,3,2,4,9,At Risk
418,2024-10-11 12:14:00,8,198504.19,81,3,3,4,10,Potential Loyalists
6678,2024-12-08 12:01:00,6,198394.87,23,5,2,4,11,Loyal Customers
1917,2023-08-24 16:55:00,7,198385.77,495,1,2,4,7,At Risk
3106,2024-07-19 11:01:00,7,198379.07,165,2,2,4,8,At Risk
1084,2024-10-26 10:53:00,10,198325.36,66,4,4,4,12,Loyal Customers
6186,2024-12-14 03:32:00,8,198275.01,17,5,3,4,12,Loyal Customers
64,2024-11-17 15:06:00,11,198219.31,44,4,5,4,13,Champions
4655,2024-04-21 17:25:00,7,198136.90000000002,254,1,2,4,7,At Risk
7696,2024-06-27 03:23:00,5,198131.81,187,2,1,4,7,At Risk
5435,2024-09-07 06:39:00,9,198123.59,115,3,4,4,11,Potential Loyalists
728,2024-02-03 18:36:00,8,198051.29,332,1,3,4,8,At Risk
6876,2024-12-16 16:08:00,11,198003.07,15,5,5,4,14,Champions
3655,2024-12-01 07:40:00,5,197985.47,30,5,1,4,10,Loyal Customers
6857,2024-07-04 10:43:00,8,197714.62,180,2,3,4,9,At Risk
3354,2024-09-28 08:40:00,8,197602.17,94,3,3,4,10,Potential Loyalists
5501,2024-11-27 02:32:00,12,197585.5,34,4,5,4,13,Champions
2619,2024-10-05 23:58:00,5,197501.57,86,3,1,4,8,At Risk
6023,2024-11-11 07:22:00,10,197493.44,50,4,4,4,12,Loyal Customers
3138,2024-05-15 16:02:00,6,197409.6,230,2,2,4,8,At Risk
6770,2023-06-15 22:50:00,6,197331.97999999998,565,1,2,4,7,At Risk
4677,2024-05-15 11:20:00,10,197312.11,230,2,4,4,10,Potential Loyalists
3156,2024-09-10 03:43:00,8,197224.5,112,3,3,4,10,Potential Loyalists
2288,2024-11-26 02:33:00,9,197213.79,35,4,4,4,12,Loyal Customers
6093,2024-10-07 02:16:00,12,197194.68,85,3,5,4,12,Potential Loyalists
4911,2024-10-11 05:51:00,9,197158.56,81,3,4,4,11,Potential Loyalists
2010,2024-12-04 20:08:00,15,197138.9,27,5,5,4,14,Champions
1498,2024-07-16 06:09:00,6,197110.89,168,2,2,4,8,At Risk
5459,2024-12-06 08:42:00,9,197093.54,25,5,4,4,13,Champions
2147,2024-12-03 11:57:00,5,197020.48,28,5,1,4,10,Loyal Customers
7874,2024-11-27 18:40:00,8,196981.0,34,4,3,4,11,Loyal Customers
957,2024-12-09 13:21:00,4,196875.58,22,5,1,4,10,Loyal Customers
159,2023-07-12 20:41:00,7,196858.41,538,1,2,4,7,At Risk
1923,2024-10-04 22:48:00,7,196832.84,88,3,2,4,9,At Risk
1845,2024-12-26 02:42:00,9,196831.71,5,5,4,4,13,Champions
3167,2024-01-15 11:00:00,6,196825.45,351,1,2,4,7,At Risk
6667,2024-10-30 00:23:00,8,196807.45,62,4,3,4,11,Loyal Customers
2663,2024-10-21 02:47:00,11,196747.62,71,4,5,4,13,Champions
7743,2023-10-04 04:34:00,9,196730.9,454,1,4,4,9,At Risk
6638,2024-12-25 20:42:00,8,196675.99,6,5,3,4,12,Loyal Customers
2048,2024-07-29 22:57:00,8,196653.63999999998,155,2,3,4,9,At Risk
5334,2024-09-16 08:56:00,7,196509.78,106,3,2,4,9,At Risk
5190,2024-11-26 03:23:00,9,196411.37,35,4,4,4,12,Loyal Customers
5018,2024-12-25 19:01:00,9,196369.36,6,5,4,4,13,Champions
3511,2024-02-24 19:29:00,6,196285.53,311,1,2,4,7,At Risk
1171,2024-12-17 01:31:00,9,196274.29,14,5,4,4,13,Champions
5890,2024-11-30 00:55:00,6,196210.29,31,5,2,4,11,Loyal Customers
7039,2024-05-03 10:21:00,5,196083.46,242,1,1,4,6,Hibernating
4405,2024-09-18 11:29:00,7,196013.69,104,3,2,4,9,At Risk
1697,2024-09-08 10:50:00,9,195975.09,114,3,4,4,11,Potential Loyalists
7040,2024-06-13 10:28:00,6,195917.07,201,2,2,4,8,At Risk
7292,2024-07-12 18:49:00,11,195913.5,172,2,5,4,11,Potential Loyalists
1115,2024-12-31 03:23:00,10,195890.73,0,5,4,4,13,Champions
1268,2023-12-24 04:15:00,5,195855.81,373,1,1,4,6,Hibernating
4927,2024-12-20 19:18:00,10,195835.92,11,5,4,4,13,Champions
272,2023-05-07 09:50:00,7,195834.44,604,1,2,4,7,At Risk
600,2024-11-28 15:43:00,8,195726.49,33,4,3,4,11,Loyal Customers
6986,2024-12-18 17:07:00,10,195711.52000000002,13,5,4,4,13,Champions
571,2024-10-03 22:03:00,7,195709.0,89,3,2,4,9,At Risk
5474,2024-08-25 04:19:00,8,195705.03,128,3,3,4,10,Potential Loyalists
4213,2024-04-15 18:13:00,5,195671.07,260,1,1,4,6,Hibernating
5875,2024-01-30 07:20:00,8,195663.92,336,1,3,4,8,At Risk
714,2024-11-29 11:52:00,9,195609.82,32,4,4,4,12,Loyal Customers
651,2024-10-05 16:02:00,18,195594.01,87,3,5,4,12,Potential Loyalists
4482,2024-05-31 04:18:00,5,195556.29,214,2,1,4,7,At Risk
3447,2024-12-21 01:25:00,10,195495.3,10,5,4,4,13,Champions
2921,2024-05-09 11:40:00,9,195486.02,236,1,4,4,9,At Risk
6600,2024-09-20 19:44:00,8,195462.97999999998,102,3,3,4,10,Potential Loyalists
7107,2024-12-09 04:03:00,10,195458.05,22,5,4,4,13,Champions
3790,2024-08-17 13:43:00,7,195451.55000000002,136,2,2,4,8,At Risk
3095,2024-12-25 18:44:00,14,195410.05,6,5,5,4,14,Champions
6361,2024-12-30 21:17:00,4,195347.71,1,5,1,4,10,Loyal Customers
5365,2024-10-21 22:41:00,7,195295.68,71,4,2,4,10,Loyal Customers
228,2023-05-28 23:32:00,3,195260.32,583,1,1,4,6,Hibernating
450,2024-12-23 04:27:00,14,195186.69,8,5,5,4,14,Champions
1936,2024-11-12 12:47:00,9,195166.72,49,4,4,4,12,Loyal Customers
5772,2024-10-06 19:55:00,6,195160.4,86,3,2,4,9,At Risk
7446,2024-11-02 22:41:00,11,195105.94,59,4,5,4,13,Champions
4718,2024-11-13 00:44:00,10,195078.35,48,4,4,4,12,Loyal Customers
4541,2024-11-26 08:26:00,13,195050.98,35,4,5,4,13,Champions
29,2024-10-03 17:35:00,8,195020.43,89,3,3,4,10,Potential Loyalists
4622,2024-12-04 05:44:00,8,195009.46000000002,27,5,3,4,12,Loyal Customers
6786,2024-08-05 15:46:00,7,194901.03,148,2,2,4,8,At Risk
4125,2024-10-16 19:16:00,9,194877.32,76,3,4,4,11,Potential Loyalists
1586,2024-12-21 01:53:00,8,194873.54,10,5,3,4,12,Loyal Customers
3848,2024-12-18 19:30:00,10,194777.84,13,5,4,4,13,Champions
1398,2024-07-06 23:55:00,10,194734.62,177,2,4,4,10,Potential Loyalists
7994,2024-03-02 06:07:00,8,194628.57,304,1,3,4,8,At Risk
5953,2024-08-11 07:59:00,12,194535.86,142,2,5,4,11,Potential Loyalists
4642,2024-11-29 13:02:00,6,194520.03,32,4,2,4,10,Loyal Customers
7282,2024-11-23 13:38:00,13,194504.82,38,4,5,4,13,Champions
3026,2024-12-13 12:37:00,9,194471.11000000002,18,5,4,4,13,Champions
4564,2024-12-17 05:32:00,9,194467.22999999998,14,5,4,4,13,Champions
5417,2024-10-18 22:50:00,8,194458.15,74,4,3,4,11,Loyal Customers
3287,2024-04-22 06:56:00,6,194441.0,253,1,2,4,7,At Risk
1123,2024-12-17 22:14:00,7,194363.32,14,5,2,4,11,Loyal Customers
5882,2024-12-13 05:40:00,6,194327.4,18,5,2,4,11,Loyal Customers
7176,2024-10-15 23:49:00,9,194280.83,76,3,4,4,11,Potential Loyalists
3342,2024-12-08 07:34:00,8,194217.05,23,5,3,4,12,Loyal Customers
2252,2024-12-23 21:57:00,11,194187.21,8,5,5,4,14,Champions
1315,2024-09-10 07:28:00,7,194174.51,112,3,2,4,9,At Risk
589,2023-10-09 19:16:00,7,194077.76,449,1,2,4,7,At Risk
4066,2024-04-11 15:46:00,8,194003.67,264,1,3,4,8,At Risk
4703,2024-12-16 13:20:00,10,193983.02,15,5,4,4,13,Champions
6019,2024-12-30 06:38:00,7,193970.83,1,5,2,4,11,Loyal Customers
4759,2024-04-16 22:56:00,5,193965.58,259,1,1,4,6,Hibernating
4060,2024-07-27 00:03:00,6,193950.07,157,2,2,4,8,At Risk
4226,2024-10-18 17:31:00,8,193922.32,74,4,3,4,11,Loyal Customers
700,2024-12-31 11:51:00,9,193914.22999999998,0,5,4,4,13,Champions
5744,2024-08-14 14:23:00,6,193914.03,139,2,2,4,8,At Risk
5752,2024-09-21 02:14:00,5,193886.29,101,3,1,4,8,At Risk
7002,2024-07-15 07:28:00,7,193877.54,169,2,2,4,8,At Risk
7081,2024-12-03 04:50:00,10,193823.06,28,5,4,4,13,Champions
664,2024-10-19 08:34:00,12,193815.12,73,4,5,4,13,Champions
2302,2023-09-13 13:50:00,8,193799.05,475,1,3,4,8,At Risk
4772,2024-07-24 09:18:00,7,193795.78,160,2,2,4,8,At Risk
7752,2024-08-18 01:39:00,7,193718.47,135,2,2,4,8,At Risk
5013,2024-05-28 19:34:00,7,193662.05,217,2,2,4,8,At Risk
89,2024-09-11 13:30:00,8,193645.77,111,3,3,4,10,Potential Loyalists
5065,2024-12-15 08:01:00,10,193635.53,16,5,4,4,13,Champions
5331,2024-11-14 00:48:00,9,193624.72,47,4,4,4,12,Loyal Customers
2481,2024-12-21 11:42:00,7,193606.79,10,5,2,4,11,Loyal Customers
476,2024-10-28 04:45:00,7,193576.59,64,4,2,4,10,Loyal Customers
7066,2024-06-22 12:13:00,7,193568.67,192,2,2,4,8,At Risk
3830,2024-05-24 06:30:00,11,193554.03999999998,221,2,5,4,11,Potential Loyalists
4064,2024-09-07 05:24:00,6,193492.52,115,3,2,4,9,At Risk
1193,2024-08-08 03:05:00,10,193475.91,145,2,4,4,10,Potential Loyalists
6553,2024-11-22 01:07:00,8,193442.86,39,4,3,4,11,Loyal Customers
7323,2024-12-29 09:56:00,9,193427.28,2,5,4,4,13,Champions
5146,2024-09-29 19:06:00,11,193408.28,93,3,5,4,12,Potential Loyalists
1530,2023-09-10 01:28:00,7,193404.28,478,1,2,4,7,At Risk
2898,2024-03-19 23:39:00,6,193392.85,286,1,2,4,7,At Risk
6090,2024-05-29 09:36:00,9,193373.13,216,2,4,4,10,Potential Loyalists
1102,2024-10-02 00:08:00,7,193353.45,90,3,2,4,9,At Risk
3540,2024-11-19 13:42:00,5,193352.55,42,4,1,4,9,At Risk
5668,2024-07-02 07:54:00,9,193318.81,182,2,4,4,10,Potential Loyalists
3596,2024-10-16 10:05:00,7,193315.41,76,3,2,4,9,At Risk
2163,2024-04-19 20:03:00,6,193298.84,256,1,2,4,7,At Risk
655,2024-12-20 20:03:00,8,193269.54,11,5,3,4,12,Loyal Customers
3710,2024-08-28 05:08:00,7,193217.68,125,3,2,4,9,At Risk
3979,2024-05-02 01:08:00,7,193032.58,243,1,2,4,7,At Risk
7989,2024-11-23 11:42:00,11,192925.81,38,4,5,4,13,Champions
6809,2024-10-22 14:24:00,9,192857.48,70,4,4,4,12,Loyal Customers
1701,2024-12-16 21:04:00,10,192809.97,15,5,4,4,13,Champions
3160,2024-10-03 01:05:00,9,192794.13,89,3,4,4,11,Potential Loyalists
7784,2024-11-23 23:19:00,5,192747.19,38,4,1,4,9,At Risk
4971,2024-06-13 18:10:00,8,192744.34,201,2,3,4,9,At Risk
48,2024-11-22 02:02:00,8,192715.01,39,4,3,4,11,Loyal Customers
405,2024-09-23 01:42:00,9,192671.28,99,3,4,4,11,Potential Loyalists
1152,2023-11-07 12:11:00,6,192649.6,420,1,2,4,7,At Risk
6594,2024-07-29 22:40:00,9,192587.81,155,2,4,4,10,Potential Loyalists
596,2024-09-06 01:14:00,11,192478.73,116,3,5,4,12,Potential Loyalists
5407,2024-11-05 14:45:00,7,192395.77,56,4,2,4,10,Loyal Customers
597,2024-12-30 22:03:00,8,192369.18,1,5,3,4,12,Loyal Customers
7159,2024-11-12 04:24:00,10,192291.02000000002,49,4,4,4,12,Loyal Customers
7693,2024-03-10 20:10:00,11,192251.8,296,1,5,4,10,Potential Loyalists
3361,2024-03-29 07:32:00,4,192198.38,277,1,1,4,6,Hibernating
7068,2024-11-25 14:02:00,13,192195.22,36,4,5,4,13,Champions
3657,2024-12-22 23:50:00,12,192174.11,8,5,5,4,14,Champions
3418,2024-12-14 00:28:00,8,192102.04,17,5,3,4,12,Loyal Customers
5020,2024-12-09 11:05:00,8,192054.16,22,5,3,4,12,Loyal Customers
6070,2024-12-23 04:04:00,9,192022.33,8,5,4,4,13,Champions
7651,2024-12-03 15:52:00,7,191956.68,28,5,2,4,11,Loyal Customers
4126,2024-06-01 19:24:00,11,191870.87,213,2,5,4,11,Potential Loyalists
7932,2024-12-03 15:52:00,13,191848.24,28,5,5,4,14,Champions
5663,2024-11-23 23:12:00,8,191844.46,38,4,3,4,11,Loyal Customers
3536,2024-12-11 11:10:00,9,191821.83000000002,20,5,4,4,13,Champions
1524,2024-12-10 12:11:00,7,191785.33000000002,21,5,2,4,11,Loyal Customers
6895,2024-11-21 20:18:00,6,191758.77,40,4,2,4,10,Loyal Customers
1453,2024-03-30 07:24:00,9,191748.06,276,1,4,4,9,At Risk
1026,2024-07-19 17:25:00,5,191675.27000000002,165,2,1,4,7,At Risk
5620,2024-01-10 01:32:00,8,191668.69999999998,356,1,3,4,8,At Risk
751,2024-10-10 22:08:00,9,191569.1,82,3,4,4,11,Potential Loyalists
3787,2024-06-11 10:15:00,6,191542.99,203,2,2,4,8,At Risk
5367,2024-05-17 12:01:00,8,191524.47,228,2,3,4,9,At Risk
4543,2024-07-09 21:52:00,7,191516.37,175,2,2,4,8,At Risk
2498,2024-12-27 02:34:00,8,191468.48,4,5,3,4,12,Loyal Customers
4623,2024-08-16 19:11:00,9,191433.35,137,2,4,4,10,Potential Loyalists
4720,2024-07-06 09:50:00,7,191420.46,178,2,2,4,8,At Risk
6847,2024-03-26 23:04:00,6,191374.22,280,1,2,4,7,At Risk
3849,2024-05-17 14:08:00,5,191156.05000000002,228,2,1,4,7,At Risk
5827,2024-05-20 21:37:00,10,191066.6,225,2,4,4,10,Potential Loyalists
5486,2024-09-14 19:25:00,12,190875.08,108,3,5,4,12,Potential Loyalists
3285,2024-11-28 00:14:00,10,190855.8,33,4,4,4,12,Loyal Customers
2154,2024-11-19 13:32:00,6,190847.69,42,4,2,4,10,Loyal Customers
2658,2023-08-24 21:48:00,7,190827.15,495,1,2,4,7,At Risk
5231,2024-08-09 09:19:00,8,190777.29,144,2,3,4,9,At Risk
1589,2024-02-16 22:13:00,7,190745.52000000002,319,1,2,4,7,At Risk
2955,2024-09-14 05:52:00,7,190699.17,108,3,2,4,9,At Risk
6335,2024-04-29 07:24:00,10,190647.86,246,1,4,4,9,At Risk
6804,2024-10-25 23:48:00,8,190621.7,66,4,3,4,11,Loyal Customers
5525,2024-05-10 07:07:00,7,190554.91,235,2,2,4,8,At Risk
3918,2024-11-29 07:09:00,8,190515.37,32,4,3,4,11,Loyal Customers
6101,2024-12-02 03:16:00,7,190444.68,29,5,2,4,11,Loyal Customers
7420,2024-12-14 05:09:00,11,190418.91,17,5,5,4,14,Champions
603,2024-10-22 16:59:00,10,190377.91999999998,70,4,4,4,12,Loyal Customers
3693,2024-11-25 06:26:00,6,190368.0,36,4,2,4,10,Loyal Customers
2840,2024-12-31 18:13:00,7,190321.91,0,5,2,4,11,Loyal Customers
3984,2024-07-15 06:58:00,11,190261.64,169,2,5,4,11,Potential Loyalists
7935,2024-08-26 18:12:00,9,190226.54,127,3,4,4,11,Potential Loyalists
5694,2024-03-03 16:47:00,7,190217.03999999998,303,1,2,4,7,At Risk
5047,2024-09-06 19:48:00,9,190158.84,116,3,4,4,11,Potential Loyalists
4525,2024-12-05 11:08:00,8,190143.68,26,5,3,4,12,Loyal Customers
573,2024-10-29 16:01:00,8,190052.3,63,4,3,4,11,Loyal Customers
6257,2024-07-15 11:18:00,6,190017.51,169,2,2,4,8,At Risk
3930,2024-11-14 12:29:00,8,189969.95,47,4,3,4,11,Loyal Customers
4153,2024-02-04 22:31:00,9,189967.02,331,1,4,4,9,At Risk
1496,2024-10-28 08:06:00,12,189891.39,64,4,5,4,13,Champions
1912,2024-08-25 06:03:00,16,189879.06,128,3,5,4,12,Potential Loyalists
4738,2024-08-24 17:15:00,6,189877.36000000002,129,3,2,4,9,At Risk
1385,2024-06-06 07:47:00,8,189870.51,208,2,3,4,9,At Risk
820,2024-12-15 07:01:00,7,189783.1,16,5,2,4,11,Loyal Customers
7249,2024-08-11 16:32:00,6,189773.01,142,2,2,4,8,At Risk
5719,2024-09-06 02:17:00,11,189754.75,116,3,5,4,12,Potential Loyalists
2751,2024-06-28 13:50:00,5,189698.07,186,2,1,4,7,At Risk
163,2024-11-19 11:39:00,8,189695.06,42,4,3,4,11,Loyal Customers
226,2024-10-28 14:28:00,12,189683.19999999998,64,4,5,4,13,Champions
7458,2024-12-13 04:48:00,5,189574.98,18,5,1,4,10,Loyal Customers
5565,2024-11-25 22:40:00,7,189542.84,36,4,2,4,10,Loyal Customers
2935,2024-12-03 13:06:00,9,189530.45,28,5,4,4,13,Champions
3733,2024-06-06 15:28:00,6,189491.97999999998,208,2,2,4,8,At Risk
1577,2024-09-15 19:32:00,11,189457.59999999998,107,3,5,4,12,Potential Loyalists
7354,2024-10-09 09:19:00,6,189422.6,83,3,2,4,9,At Risk
1323,2024-08-19 02:19:00,8,189399.46,134,2,3,4,9,At Risk
2093,2024-06-20 14:33:00,6,189397.41,194,2,2,4,8,At Risk
5236,2024-09-05 15:30:00,7,189366.98,117,3,2,4,9,At Risk
47,2024-07-07 00:30:00,8,189351.45,177,2,3,4,9,At Risk
5347,2024-12-05 23:06:00,8,189345.29,26,5,3,4,12,Loyal Customers
2491,2023-10-04 15:04:00,7,189320.83000000002,454,1,2,4,7,At Risk
2957,2024-10-22 09:52:00,10,189288.59,70,4,4,4,12,Loyal Customers
2370,2024-03-10 23:04:00,7,189283.80000000002,296,1,2,4,7,At Risk
7443,2024-03-02 13:32:00,9,189258.25,304,1,4,4,9,At Risk
666,2024-05-03 04:07:00,10,189256.47,242,1,4,4,9,At Risk
214,2024-03-24 13:23:00,9,189248.09,282,1,4,4,9,At Risk
1515,2024-05-07 15:30:00,8,189244.69,238,1,3,4,8,At Risk
7787,2024-07-23 19:21:00,7,189231.01,161,2,2,4,8,At Risk
4088,2024-01-27 14:19:00,4,189225.76,339,1,1,4,6,Hibernating
4148,2024-12-22 14:28:00,5,189190.58000000002,9,5,1,4,10,Loyal Customers
3459,2024-12-27 20:08:00,9,189189.76,4,5,4,4,13,Champions
6423,2023-05-03 23:28:00,7,189178.38,608,1,2,4,7,At Risk
5045,2024-09-09 12:44:00,10,189118.18,113,3,4,4,11,Potential Loyalists
282,2024-12-27 11:39:00,7,189035.59,4,5,2,4,11,Loyal Customers
5765,2024-12-21 01:35:00,8,189028.21000000002,10,5,3,4,12,Loyal Customers
4574,2024-09-04 07:05:00,13,188960.33000000002,118,3,5,4,12,Potential Loyalists
1378,2023-09-21 06:44:00,8,188919.67,467,1,3,4,8,At Risk
1128,2024-11-17 21:33:00,9,188889.96,44,4,4,4,12,Loyal Customers
7389,2024-12-17 00:09:00,9,188836.89,14,5,4,4,13,Champions
126,2024-07-08 09:50:00,8,188764.59,176,2,3,4,9,At Risk
2209,2024-06-21 01:07:00,9,188665.81,193,2,4,4,10,Potential Loyalists
548,2024-02-17 03:48:00,7,188655.12,318,1,2,4,7,At Risk
5790,2024-12-31 18:24:00,7,188603.88,0,5,2,4,11,Loyal Customers
7833,2024-12-18 02:16:00,6,188576.81,13,5,2,4,11,Loyal Customers
5805,2024-12-29 00:10:00,7,188491.02,2,5,2,4,11,Loyal Customers
2601,2024-11-22 15:53:00,8,188372.46,39,4,3,4,11,Loyal Customers
3471,2024-09-14 17:57:00,7,188368.15,108,3,2,4,9,At Risk
731,2024-04-27 07:12:00,7,188359.78999999998,248,1,2,4,7,At Risk
4120,2024-09-13 20:28:00,7,188298.43,109,3,2,4,9,At Risk
4052,2024-06-18 20:30:00,5,188269.18999999997,196,2,1,4,7,At Risk
5418,2024-10-27 02:00:00,11,188213.49,65,4,5,4,13,Champions
6873,2024-08-13 07:57:00,13,188105.67,140,2,5,4,11,Potential Loyalists
1213,2024-12-21 07:14:00,6,187949.77000000002,10,5,2,4,11,Loyal Customers
4343,2024-07-24 11:01:00,5,187892.88,160,2,1,4,7,At Risk
3013,2024-10-26 07:26:00,12,187811.65,66,4,5,4,13,Champions
829,2024-09-10 03:04:00,7,187809.49,112,3,2,4,9,At Risk
1871,2024-12-23 18:09:00,8,187808.89,8,5,3,4,12,Loyal Customers
6827,2024-09-24 17:55:00,9,187789.93,98,3,4,4,11,Potential Loyalists
6948,2024-12-09 07:00:00,12,187696.34,22,5,5,4,14,Champions
190,2024-11-22 14:10:00,7,187693.6,39,4,2,4,10,Loyal Customers
7631,2024-12-11 19:38:00,10,187677.44,20,5,4,4,13,Champions
5230,2024-04-30 08:59:00,6,187676.36000000002,245,1,2,4,7,At Risk
5270,2024-07-06 10:49:00,8,187653.99,178,2,3,4,9,At Risk
7843,2024-09-14 05:44:00,5,187643.11000000002,108,3,1,4,8,At Risk
1516,2024-12-23 08:02:00,10,187626.76,8,5,4,4,13,Champions
5520,2024-03-23 02:09:00,12,187608.16,283,1,5,4,10,Potential Loyalists
6239,2024-11-23 23:01:00,7,187607.93,38,4,2,4,10,Loyal Customers
6479,2024-04-29 17:20:00,9,187593.07,246,1,4,4,9,At Risk
