customer_id,total_revenue,total_orders,total_profit,customer_name,Segment,CLV_realized,expected_lifespan,CLV_projected
2528,101950.16,11,13972.52,Cust2528,At Risk,13972.52,2,27945.04
2529,214833.02,10,23387.75,Cust2529,At Risk,23387.75,2,46775.5
2530,134951.74,8,20869.69,Cust2530,At Risk,20869.69,2,41739.38
2531,292431.36,10,39215.5,Cust2531,Potential Loyalists,39215.5,3,117646.5
2532,147464.02,6,32084.08,Cust2532,At Risk,32084.08,2,64168.16
2533,128482.9,8,23240.97,Cust2533,At Risk,23240.97,2,46481.94
2534,422892.93,10,75836.48,Cust2534,Champions,75836.48,5,379182.4
2535,96571.64,7,12172.53,Cust2535,At Risk,12172.53,2,24345.06
2536,147647.92,8,32947.62,Cust2536,Loyal Customers,32947.62,4,131790.48
2537,157793.08,5,35715.32,Cust2537,At Risk,35715.32,2,71430.64
2538,207353.85,13,43696.73,Cust2538,Champions,43696.73,5,218483.65
2539,112465.12,5,16088.04,Cust2539,At Risk,16088.04,2,32176.08
2540,121158.37,7,21002.69,Cust2540,Hibernating,21002.69,1,21002.69
2541,90529.51,7,14980.79,Cust2541,At Risk,14980.79,2,29961.58
2542,165336.95,9,26748.57,Cust2542,At Risk,26748.57,2,53497.14
2543,121023.14,7,17563.55,Cust2543,At Risk,17563.55,2,35127.1
2544,119008.16,5,25051.55,Cust2544,Lost / Churn,25051.55,0,0.0
2545,267687.17,14,57837.97,Cust2545,Champions,57837.97,5,289189.85
2546,243625.45,12,30434.09,Cust2546,Champions,30434.09,5,152170.45
2547,142533.4,9,22737.37,Cust2547,Potential Loyalists,22737.37,3,68212.11
2548,234764.16,8,23420.73,Cust2548,Loyal Customers,23420.73,4,93682.92
2549,70382.22,6,11141.46,Cust2549,At Risk,11141.46,2,22282.92
2550,89445.52,9,11250.88,Cust2550,At Risk,11250.88,2,22501.76
2551,269314.53,13,40372.46,Cust2551,Champions,40372.46,5,201862.3
2552,282909.39,12,46182.68,Cust2552,Champions,46182.68,5,230913.4
2553,199941.61,4,32011.44,Cust2553,At Risk,32011.44,2,64022.88
2554,227122.36,8,47013.53,Cust2554,Potential Loyalists,47013.53,3,141040.59
2555,160687.32,8,27736.61,Cust2555,Loyal Customers,27736.61,4,110946.44
2556,27394.87,7,5078.77,Cust2556,Lost / Churn,5078.77,0,0.0
2557,167919.07,10,21155.61,Cust2557,At Risk,21155.61,2,42311.22
2558,265101.89,9,50146.93,Cust2558,Champions,50146.93,5,250734.65
2559,69333.09,5,14717.11,Cust2559,At Risk,14717.11,2,29434.22
2560,302204.18,9,54368.86,Cust2560,Potential Loyalists,54368.86,3,163106.58
2561,318186.62,12,72061.39,Cust2561,Champions,72061.39,5,360306.95
2562,161690.73,9,29435.13,Cust2562,At Risk,29435.13,2,58870.26
2563,127366.15,9,20647.68,Cust2563,Loyal Customers,20647.68,4,82590.72
2564,149322.74,9,24559.34,Cust2564,Potential Loyalists,24559.34,3,73678.02
2565,89732.31,5,12624.63,Cust2565,At Risk,12624.63,2,25249.26
2566,93197.87,9,16537.74,Cust2566,Loyal Customers,16537.74,4,66150.96
2567,224374.71,10,41442.02,Cust2567,Loyal Customers,41442.02,4,165768.08
2568,223104.89,9,40272.87,Cust2568,Champions,40272.87,5,201364.35
2569,310060.03,10,56908.49,Cust2569,Potential Loyalists,56908.49,3,170725.47
2570,105280.65,8,17320.5,Cust2570,At Risk,17320.5,2,34641.0
2571,251137.42,9,36822.12,Cust2571,Potential Loyalists,36822.12,3,110466.36
2572,112016.74,6,16397.23,Cust2572,Hibernating,16397.23,1,16397.23
2573,40110.55,4,8830.23,Cust2573,Lost / Churn,8830.23,0,0.0
2574,184235.13,9,36009.14,Cust2574,Champions,36009.14,5,180045.7
2575,136816.5,5,30478.78,Cust2575,At Risk,30478.78,2,60957.56
2576,304607.54,12,48724.7,Cust2576,Champions,48724.7,5,243623.5
2577,145057.61,10,29786.92,Cust2577,Loyal Customers,29786.92,4,119147.68
2578,305815.43,11,57755.35,Cust2578,Champions,57755.35,5,288776.75
2579,270734.26,11,55426.85,Cust2579,Champions,55426.85,5,277134.25
2580,39224.6,4,5773.54,Cust2580,Lost / Churn,5773.54,0,0.0
2581,177433.19,5,43801.5,Cust2581,At Risk,43801.5,2,87603.0
2582,185939.48,8,37223.77,Cust2582,At Risk,37223.77,2,74447.54
2583,134415.24,6,13588.67,Cust2583,At Risk,13588.67,2,27177.34
2584,77937.9,4,11291.31,Cust2584,Hibernating,11291.31,1,11291.31
2585,202484.0,9,34967.84,Cust2585,Champions,34967.84,5,174839.2
2586,87476.05,6,12676.78,Cust2586,At Risk,12676.78,2,25353.56
2587,73505.76,8,13967.24,Cust2587,Hibernating,13967.24,1,13967.24
2588,223596.56,9,29521.28,Cust2588,Champions,29521.28,5,147606.4
2589,58630.03,7,9736.33,Cust2589,Hibernating,9736.33,1,9736.33
2590,161287.69,7,32861.76,Cust2590,Hibernating,32861.76,1,32861.76
2591,251265.4,11,42412.81,Cust2591,Potential Loyalists,42412.81,3,127238.43
2592,167672.9,5,35130.34,Cust2592,Hibernating,35130.34,1,35130.34
2593,169201.01,5,24994.72,Cust2593,At Risk,24994.72,2,49989.44
2594,43206.89,6,8592.84,Cust2594,At Risk,8592.84,2,17185.68
2595,61190.58,6,12376.65,Cust2595,Hibernating,12376.65,1,12376.65
2596,150941.84,8,18584.93,Cust2596,Loyal Customers,18584.93,4,74339.72
2597,102518.09,9,12717.12,Cust2597,At Risk,12717.12,2,25434.24
2598,29166.35,4,5150.6,Cust2598,Hibernating,5150.6,1,5150.6
2599,176026.59,10,33463.39,Cust2599,Potential Loyalists,33463.39,3,100390.17
2600,86246.02,7,8128.18,Cust2600,Hibernating,8128.18,1,8128.18
2601,188372.46,8,11815.56,Cust2601,Loyal Customers,11815.56,4,47262.24
2602,389042.68,11,60781.52,Cust2602,Champions,60781.52,5,303907.6
2603,111167.71,3,20774.6,Cust2603,Lost / Churn,20774.6,0,0.0
2604,299390.78,11,46241.95,Cust2604,Champions,46241.95,5,231209.75
2605,362718.03,12,79203.18,Cust2605,Champions,79203.18,5,396015.9
2606,430343.02,14,62374.15,Cust2606,Champions,62374.15,5,311870.75
2607,59754.46,6,10814.28,Cust2607,At Risk,10814.28,2,21628.56
2608,239692.18,5,37005.37,Cust2608,At Risk,37005.37,2,74010.74
2609,139596.5,7,22001.54,Cust2609,Hibernating,22001.54,1,22001.54
2610,70018.98,8,4987.92,Cust2610,At Risk,4987.92,2,9975.84
2611,125032.1,4,27258.18,Cust2611,Lost / Churn,27258.18,0,0.0
2612,298992.02,9,41825.51,Cust2612,Champions,41825.51,5,209127.55
2613,166532.81,7,42565.66,Cust2613,At Risk,42565.66,2,85131.32
2614,105811.74,5,19641.86,Cust2614,Hibernating,19641.86,1,19641.86
2615,129080.84,8,11309.26,Cust2615,Loyal Customers,11309.26,4,45237.04
2616,167466.7,6,33615.96,Cust2616,At Risk,33615.96,2,67231.92
2617,119441.02,8,17541.73,Cust2617,Hibernating,17541.73,1,17541.73
2618,225647.49,11,47073.35,Cust2618,Potential Loyalists,47073.35,3,141220.05
2619,197501.57,5,46201.07,Cust2619,At Risk,46201.07,2,92402.14
2620,159309.97,5,26769.93,Cust2620,Hibernating,26769.93,1,26769.93
2621,278711.41,7,59432.24,Cust2621,Potential Loyalists,59432.24,3,178296.72
2622,76202.9,9,7012.52,Cust2622,At Risk,7012.52,2,14025.04
2623,246371.63,7,43736.81,Cust2623,At Risk,43736.81,2,87473.62
2624,114680.0,3,2774.47,Cust2624,Hibernating,2774.47,1,2774.47
2625,137438.38,8,27231.25,Cust2625,Loyal Customers,27231.25,4,108925.0
2626,233539.23,9,20072.98,Cust2626,Loyal Customers,20072.98,4,80291.92
2627,269592.49,8,54917.96,Cust2627,Potential Loyalists,54917.96,3,164753.88
2628,203984.27,10,27082.16,Cust2628,At Risk,27082.16,2,54164.32
2629,81349.63,8,10748.56,Cust2629,Hibernating,10748.56,1,10748.56
2630,123417.99,8,26293.31,Cust2630,Loyal Customers,26293.31,4,105173.24
2631,78100.86,6,2723.12,Cust2631,Hibernating,2723.12,1,2723.12
2632,146116.78,7,28619.83,Cust2632,Loyal Customers,28619.83,4,114479.32
2633,329846.22,8,46819.51,Cust2633,At Risk,46819.51,2,93639.02
2634,103333.28,4,22288.61,Cust2634,Hibernating,22288.61,1,22288.61
2635,157884.92,8,24746.52,Cust2635,At Risk,24746.52,2,49493.04
2636,226998.49,5,47180.1,Cust2636,Hibernating,47180.1,1,47180.1
2637,46153.17,5,10206.26,Cust2637,Lost / Churn,10206.26,0,0.0
2638,276503.73,8,38832.34,Cust2638,Potential Loyalists,38832.34,3,116497.02
2639,187496.11,6,42280.75,Cust2639,At Risk,42280.75,2,84561.5
2640,62859.57,6,12630.06,Cust2640,Lost / Churn,12630.06,0,0.0
2641,324970.57,9,54512.46,Cust2641,Champions,54512.46,5,272562.3
2642,149168.15,6,39121.49,Cust2642,Hibernating,39121.49,1,39121.49
2643,469809.2,12,86687.17,Cust2643,Champions,86687.17,5,433435.85
2644,265095.42,10,42858.85,Cust2644,Champions,42858.85,5,214294.25
2645,231439.89,10,39169.2,Cust2645,Loyal Customers,39169.2,4,156676.8
2646,84779.07,6,13602.62,Cust2646,Lost / Churn,13602.62,0,0.0
2647,339863.65,10,63518.77,Cust2647,Champions,63518.77,5,317593.85
2648,240436.31,10,42998.54,Cust2648,Potential Loyalists,42998.54,3,128995.62
2649,120487.01,5,20908.51,Cust2649,Lost / Churn,20908.51,0,0.0
2650,177234.22,9,32790.45,Cust2650,Loyal Customers,32790.45,4,131161.8
2651,241144.87,7,37480.65,Cust2651,Potential Loyalists,37480.65,3,112441.95
2652,129270.72,6,21706.82,Cust2652,Hibernating,21706.82,1,21706.82
2653,162106.38,4,21821.02,Cust2653,Hibernating,21821.02,1,21821.02
2654,178074.0,8,31796.87,Cust2654,At Risk,31796.87,2,63593.74
2655,254510.89,7,39918.23,Cust2655,Potential Loyalists,39918.23,3,119754.69
2656,88010.81,6,12743.02,Cust2656,At Risk,12743.02,2,25486.04
2657,319530.64,11,48783.2,Cust2657,Potential Loyalists,48783.2,3,146349.6
2658,190827.15,7,35651.21,Cust2658,At Risk,35651.21,2,71302.42
2659,169247.29,8,19403.64,Cust2659,At Risk,19403.64,2,38807.28
2660,158954.68,8,24958.18,Cust2660,At Risk,24958.18,2,49916.36
2661,21361.44,3,2101.05,Cust2661,Lost / Churn,2101.05,0,0.0
2662,135010.49,7,14772.18,Cust2662,At Risk,14772.18,2,29544.36
2663,196747.62,11,33835.58,Cust2663,Champions,33835.58,5,169177.9
2664,136553.26,9,20799.58,Cust2664,Potential Loyalists,20799.58,3,62398.74
2665,74243.8,4,7515.6,Cust2665,Hibernating,7515.6,1,7515.6
2666,249920.03,10,28831.3,Cust2666,Champions,28831.3,5,144156.5
2667,171914.68,5,9473.97,Cust2667,At Risk,9473.97,2,18947.94
2668,78706.59,5,7911.46,Cust2668,Hibernating,7911.46,1,7911.46
2669,238308.05,11,28178.93,Cust2669,Potential Loyalists,28178.93,3,84536.79
2670,220061.7,8,35457.27,Cust2670,Loyal Customers,35457.27,4,141829.08
2671,248482.72,11,41572.32,Cust2671,Potential Loyalists,41572.32,3,124716.96
2672,203320.39,11,37094.83,Cust2672,Potential Loyalists,37094.83,3,111284.49
2673,200710.15,9,29200.02,Cust2673,Loyal Customers,29200.02,4,116800.08
2674,68946.05,3,14469.25,Cust2674,Hibernating,14469.25,1,14469.25
2675,160193.25,8,24190.8,Cust2675,Loyal Customers,24190.8,4,96763.2
2676,286652.39,10,73935.25,Cust2676,Potential Loyalists,73935.25,3,221805.75
2677,238714.81,9,38610.19,Cust2677,Champions,38610.19,5,193050.95
2678,236531.06,6,43346.8,Cust2678,At Risk,43346.8,2,86693.6
2679,313901.92,11,44690.14,Cust2679,Potential Loyalists,44690.14,3,134070.42
2680,12241.66,6,2050.75,Cust2680,Hibernating,2050.75,1,2050.75
2681,124667.46,4,24544.68,Cust2681,Lost / Churn,24544.68,0,0.0
2682,211336.82,10,20883.92,Cust2682,Loyal Customers,20883.92,4,83535.68
2683,258876.3,9,43776.33,Cust2683,Champions,43776.33,5,218881.65
2684,146278.39,6,24170.17,Cust2684,At Risk,24170.17,2,48340.34
2685,250374.41,12,33053.68,Cust2685,Champions,33053.68,5,165268.4
2686,367361.0,14,67171.67,Cust2686,Champions,67171.67,5,335858.35
2687,183723.57,7,44569.69,Cust2687,At Risk,44569.69,2,89139.38
2688,58522.19,4,6690.6,Cust2688,At Risk,6690.6,2,13381.2
2689,204353.97,9,27128.29,Cust2689,Potential Loyalists,27128.29,3,81384.87
2690,132715.03,8,25674.08,Cust2690,Loyal Customers,25674.08,4,102696.32
2691,250128.9,7,52198.27,Cust2691,Loyal Customers,52198.27,4,208793.08
2692,358470.05,17,72504.06,Cust2692,Champions,72504.06,5,362520.3
2693,416777.57,11,58440.64,Cust2693,Potential Loyalists,58440.64,3,175321.92
2694,272732.54,7,60133.52,Cust2694,At Risk,60133.52,2,120267.04
2695,249807.17,8,42939.48,Cust2695,Potential Loyalists,42939.48,3,128818.44
2696,172644.48,6,24602.21,Cust2696,At Risk,24602.21,2,49204.42
2697,242087.63,8,22877.48,Cust2697,Champions,22877.48,5,114387.4
2698,248924.51,12,48295.85,Cust2698,Potential Loyalists,48295.85,3,144887.55
2699,266242.37,10,61709.21,Cust2699,Potential Loyalists,61709.21,3,185127.63
2700,167032.28,7,26248.18,Cust2700,At Risk,26248.18,2,52496.36
2701,141716.98,8,20657.58,Cust2701,At Risk,20657.58,2,41315.16
2702,249415.83,11,32763.88,Cust2702,Potential Loyalists,32763.88,3,98291.64
2703,138720.28,4,32024.36,Cust2703,Hibernating,32024.36,1,32024.36
2704,126972.5,6,14361.26,Cust2704,At Risk,14361.26,2,28722.52
2705,143209.61,6,20824.93,Cust2705,At Risk,20824.93,2,41649.86
2706,34460.62,7,1187.36,Cust2706,At Risk,1187.36,2,2374.72
2707,185442.24,6,30181.03,Cust2707,At Risk,30181.03,2,60362.06
2708,221185.39,12,42108.77,Cust2708,Champions,42108.77,5,210543.85
2709,4734.99,1,457.19,Cust2709,Lost / Churn,457.19,0,0.0
2710,128404.28,7,23001.54,Cust2710,Hibernating,23001.54,1,23001.54
2711,169535.0,6,39482.49,Cust2711,Loyal Customers,39482.49,4,157929.96
2712,120592.5,5,26639.31,Cust2712,At Risk,26639.31,2,53278.62
2713,91007.35,7,15264.02,Cust2713,At Risk,15264.02,2,30528.04
2714,234517.95,10,32138.27,Cust2714,Loyal Customers,32138.27,4,128553.08
2715,178995.22,6,33152.53,Cust2715,At Risk,33152.53,2,66305.06
2716,302132.61,12,65901.86,Cust2716,Champions,65901.86,5,329509.3
2717,475485.23,11,79482.69,Cust2717,Champions,79482.69,5,397413.45
2718,159787.88,5,25257.69,Cust2718,At Risk,25257.69,2,50515.38
2719,96006.19,3,16737.15,Cust2719,At Risk,16737.15,2,33474.3
2720,209049.99,5,8842.48,Cust2720,At Risk,8842.48,2,17684.96
2721,131890.88,6,28870.59,Cust2721,At Risk,28870.59,2,57741.18
2722,140203.11,6,14929.15,Cust2722,At Risk,14929.15,2,29858.3
2723,120369.48,8,7026.57,Cust2723,Loyal Customers,7026.57,4,28106.28
2724,180479.14,9,36669.51,Cust2724,Potential Loyalists,36669.51,3,110008.53
2725,159109.06,9,28533.23,Cust2725,At Risk,28533.23,2,57066.46
2726,269233.64,11,18683.21,Cust2726,Champions,18683.21,5,93416.05
2727,181369.54,12,30603.61,Cust2727,Potential Loyalists,30603.61,3,91810.83
2728,103241.08,9,7251.33,Cust2728,At Risk,7251.33,2,14502.66
2729,282570.89,7,54790.2,Cust2729,Loyal Customers,54790.2,4,219160.8
2730,171978.51,9,29782.39,Cust2730,Loyal Customers,29782.39,4,119129.56
2731,181955.49,6,21512.34,Cust2731,At Risk,21512.34,2,43024.68
2732,70538.81,7,13834.87,Cust2732,At Risk,13834.87,2,27669.74
2733,175712.81,8,32873.28,Cust2733,Loyal Customers,32873.28,4,131493.12
2734,205948.63,12,28582.11,Cust2734,Champions,28582.11,5,142910.55
2735,135872.64,7,19904.64,Cust2735,At Risk,19904.64,2,39809.28
2736,395525.31,16,79106.63,Cust2736,Champions,79106.63,5,395533.15
2737,90659.82,6,15887.11,Cust2737,Hibernating,15887.11,1,15887.11
2738,286777.59,10,38404.29,Cust2738,Potential Loyalists,38404.29,3,115212.87
2739,185459.26,7,25675.98,Cust2739,At Risk,25675.98,2,51351.96
2740,54855.4,3,13410.19,Cust2740,Lost / Churn,13410.19,0,0.0
2741,125321.42,4,17135.06,Cust2741,Hibernating,17135.06,1,17135.06
2742,80342.51,9,15170.97,Cust2742,Hibernating,15170.97,1,15170.97
2743,86426.04,5,15178.52,Cust2743,Hibernating,15178.52,1,15178.52
2744,186690.37,10,28750.39,Cust2744,Champions,28750.39,5,143751.95
2745,91542.22,4,20908.61,Cust2745,Lost / Churn,20908.61,0,0.0
2746,283890.59,14,37723.45,Cust2746,Potential Loyalists,37723.45,3,113170.35
2747,116168.34,10,18038.0,Cust2747,Loyal Customers,18038.0,4,72152.0
2748,161834.0,11,26170.1,Cust2748,Loyal Customers,26170.1,4,104680.4
2749,165281.55,9,16115.51,Cust2749,At Risk,16115.51,2,32231.02
2750,69044.84,6,10443.53,Cust2750,At Risk,10443.53,2,20887.06
2751,189698.07,5,33933.06,Cust2751,At Risk,33933.06,2,67866.12
2752,179871.55,10,26622.82,Cust2752,Champions,26622.82,5,133114.1
2753,65993.16,4,9252.75,Cust2753,Hibernating,9252.75,1,9252.75
2754,289165.53,8,57158.32,Cust2754,Loyal Customers,57158.32,4,228633.28
2755,86853.48,8,11171.2,Cust2755,At Risk,11171.2,2,22342.4
2756,454032.38,13,70411.66,Cust2756,Champions,70411.66,5,352058.3
2757,155508.57,7,18035.66,Cust2757,At Risk,18035.66,2,36071.32
2758,99754.22,4,15115.04,Cust2758,Hibernating,15115.04,1,15115.04
2759,279800.32,11,51990.4,Cust2759,Champions,51990.4,5,259952.0
2760,110835.64,7,18480.9,Cust2760,At Risk,18480.9,2,36961.8
2761,97172.7,3,21977.67,Cust2761,At Risk,21977.67,2,43955.34
2762,296526.37,10,40999.9,Cust2762,Potential Loyalists,40999.9,3,122999.7
2763,67057.28,5,18914.57,Cust2763,Hibernating,18914.57,1,18914.57
2764,112466.5,6,15668.51,Cust2764,At Risk,15668.51,2,31337.02
2765,98155.72,4,5781.88,Cust2765,Hibernating,5781.88,1,5781.88
2766,214314.77,9,40832.92,Cust2766,Champions,40832.92,5,204164.6
2767,22152.67,4,4894.61,Cust2767,Hibernating,4894.61,1,4894.61
2768,152593.31,8,20368.28,Cust2768,At Risk,20368.28,2,40736.56
2769,227526.23,11,38247.46,Cust2769,Champions,38247.46,5,191237.3
2770,232410.97,7,35172.75,Cust2770,Loyal Customers,35172.75,4,140691.0
2771,96808.11,6,11744.36,Cust2771,At Risk,11744.36,2,23488.72
2772,18308.28,7,2512.53,Cust2772,Hibernating,2512.53,1,2512.53
2773,20025.98,4,3299.39,Cust2773,Hibernating,3299.39,1,3299.39
2774,169417.52,5,34247.36,Cust2774,Hibernating,34247.36,1,34247.36
2775,131330.81,4,15958.05,Cust2775,At Risk,15958.05,2,31916.1
2776,131102.66,8,21196.41,Cust2776,At Risk,21196.41,2,42392.82
2777,144175.5,8,29130.6,Cust2777,At Risk,29130.6,2,58261.2
2778,271879.65,7,40167.57,Cust2778,Loyal Customers,40167.57,4,160670.28
2779,229013.51,8,42280.98,Cust2779,Potential Loyalists,42280.98,3,126842.94
2780,117870.67,9,16453.15,Cust2780,At Risk,16453.15,2,32906.3
2781,171082.0,11,30960.51,Cust2781,Loyal Customers,30960.51,4,123842.04
2782,306772.12,11,59288.92,Cust2782,Potential Loyalists,59288.92,3,177866.76
2783,316118.53,10,60500.35,Cust2783,Champions,60500.35,5,302501.75
2784,131888.9,6,16086.18,Cust2784,Hibernating,16086.18,1,16086.18
2785,89842.13,9,19608.07,Cust2785,Loyal Customers,19608.07,4,78432.28
2786,183320.26,9,33760.94,Cust2786,At Risk,33760.94,2,67521.88
2787,353135.8,10,38531.89,Cust2787,Champions,38531.89,5,192659.45
2788,329291.5,12,56024.44,Cust2788,Champions,56024.44,5,280122.2
2789,230024.53,9,39941.44,Cust2789,Loyal Customers,39941.44,4,159765.76
2790,439516.31,16,88989.33,Cust2790,Champions,88989.33,5,444946.65
2791,217022.25,8,25949.83,Cust2791,Loyal Customers,25949.83,4,103799.32
2792,113405.1,6,17194.14,Cust2792,At Risk,17194.14,2,34388.28
2793,107959.01,5,16924.78,Cust2793,Hibernating,16924.78,1,16924.78
2794,201118.99,8,19494.92,Cust2794,Loyal Customers,19494.92,4,77979.68
2795,112746.56,5,19884.86,Cust2795,Lost / Churn,19884.86,0,0.0
2796,59509.28,4,10587.03,Cust2796,Lost / Churn,10587.03,0,0.0
2797,204655.29,7,44015.74,Cust2797,At Risk,44015.74,2,88031.48
2798,240336.61,7,49651.29,Cust2798,Potential Loyalists,49651.29,3,148953.87
2799,112717.34,5,21703.74,Cust2799,Hibernating,21703.74,1,21703.74
2800,181056.8,5,24048.19,Cust2800,At Risk,24048.19,2,48096.38
2801,97274.64,7,24098.08,Cust2801,At Risk,24098.08,2,48196.16
2802,64130.6,8,11645.99,Cust2802,At Risk,11645.99,2,23291.98
2803,158651.21,5,44604.07,Cust2803,Hibernating,44604.07,1,44604.07
2804,224000.92,10,26864.53,Cust2804,Champions,26864.53,5,134322.65
2805,133377.92,10,16668.31,Cust2805,Loyal Customers,16668.31,4,66673.24
2806,64906.24,3,9831.47,Cust2806,At Risk,9831.47,2,19662.94
2807,224696.24,7,42602.46,Cust2807,At Risk,42602.46,2,85204.92
2808,97300.68,6,10240.49,Cust2808,At Risk,10240.49,2,20480.98
2809,300771.37,8,58526.22,Cust2809,At Risk,58526.22,2,117052.44
2810,36596.29,3,6830.36,Cust2810,Lost / Churn,6830.36,0,0.0
2811,163632.57,6,34459.96,Cust2811,At Risk,34459.96,2,68919.92
2812,63542.79,6,12063.89,Cust2812,Hibernating,12063.89,1,12063.89
2813,18653.89,6,3111.9,Cust2813,Lost / Churn,3111.9,0,0.0
2814,63356.01,7,15850.65,Cust2814,At Risk,15850.65,2,31701.3
2815,291830.99,13,42117.19,Cust2815,Potential Loyalists,42117.19,3,126351.57
2816,92447.67,3,14674.38,Cust2816,At Risk,14674.38,2,29348.76
2817,284350.35,5,53663.26,Cust2817,At Risk,53663.26,2,107326.52
2818,131008.37,8,20815.38,Cust2818,Hibernating,20815.38,1,20815.38
2819,279143.77,10,47179.39,Cust2819,Champions,47179.39,5,235896.95
2820,18677.41,4,3308.71,Cust2820,Lost / Churn,3308.71,0,0.0
2821,172722.34,5,29335.95,Cust2821,Hibernating,29335.95,1,29335.95
2822,73708.87,6,19553.26,Cust2822,At Risk,19553.26,2,39106.52
2823,129849.7,14,19942.14,Cust2823,Loyal Customers,19942.14,4,79768.56
2824,39246.18,3,277.99,Cust2824,At Risk,277.99,2,555.98
2825,304644.75,10,50348.45,Cust2825,Champions,50348.45,5,251742.25
2826,90818.24,7,15961.36,Cust2826,Hibernating,15961.36,1,15961.36
2827,264717.8,14,49416.91,Cust2827,Champions,49416.91,5,247084.55
2828,35989.86,8,6658.96,Cust2828,At Risk,6658.96,2,13317.92
2829,130624.18,5,17447.1,Cust2829,Hibernating,17447.1,1,17447.1
2830,140311.38,5,23816.54,Cust2830,Hibernating,23816.54,1,23816.54
2831,180546.84,9,34525.72,Cust2831,Potential Loyalists,34525.72,3,103577.16
2832,219232.29,8,35666.84,Cust2832,Loyal Customers,35666.84,4,142667.36
2833,129690.84,7,22366.57,Cust2833,Hibernating,22366.57,1,22366.57
2834,245794.57,8,52457.72,Cust2834,At Risk,52457.72,2,104915.44
2835,175169.69,5,24896.8,Cust2835,Hibernating,24896.8,1,24896.8
2836,254982.87,9,55552.3,Cust2836,Potential Loyalists,55552.3,3,166656.9
2837,218133.07,7,36510.8,Cust2837,At Risk,36510.8,2,73021.6
2838,414206.41,23,55427.37,Cust2838,Champions,55427.37,5,277136.85
2839,158285.06,7,37018.7,Cust2839,At Risk,37018.7,2,74037.4
2840,190321.91,7,42294.91,Cust2840,Loyal Customers,42294.91,4,169179.64
2841,113972.48,8,15845.67,Cust2841,At Risk,15845.67,2,31691.34
